zone_id,beta_intercept,t_intercept,sig_intercept,beta_NDVI,t_NDVI,sig_NDVI,beta_NDBI,t_NDBI,sig_NDBI,beta_built_fraction,t_built_fraction,sig_built_fraction,beta_pop_density,t_pop_density,sig_pop_density,beta_elevation_m,t_elevation_m,sig_elevation_m,beta_dist_coast_km,t_dist_coast_km,sig_dist_coast_km,local_r2
LK1103055,0.18967929978919573,1.3077951427346513,False,-0.04581894753791938,-0.5374417041818644,False,0.37290265976412507,3.580543272837227,True,0.4276110991335119,6.210485491107239,True,-0.005004556360180957,-0.24790079216146382,False,-0.3245614963200234,-1.954466468225093,False,0.3472903614830109,4.370746527088536,True,0.8361504601729609
LK1103060,0.17937461664388654,1.2633094814725487,False,-0.04863897044575115,-0.5809874292512542,False,0.3991310836632408,3.8635906642827504,True,0.41651435953271715,6.102698163366392,True,-0.009342278176626416,-0.46421645757185465,False,-0.308948061898828,-1.8862481033584046,False,0.3494177160630691,4.472561644332963,True,0.8369972790743532
LK1103065,0.17499735679546446,1.2374175068392126,False,-0.04411641647177036,-0.5281799261607204,False,0.4194771866567718,4.051730025342678,True,0.39978304740177684,5.813408101041056,True,-0.011475441250593774,-0.5687290632182309,False,-0.3079484038495343,-1.8825005378974156,False,0.3371509264170204,4.320645737919232,True,0.8342283777444214
LK1103070,0.1737763271615469,1.2187510501774401,False,-0.02908308927561314,-0.34235425707177064,False,0.5135889581607606,4.722273256086151,True,0.33242192814298727,4.3519286292440995,True,-0.023805106447679823,-1.1430351754550439,False,-0.2995523341010959,-1.8247984127512664,False,0.32801888088845743,4.195509934156846,True,0.8291144119854305
LK1103075,0.16978625484276103,1.2154537816928588,False,-0.0021653011962053143,-0.02430554405335227,False,0.6775034802078915,5.468092523737874,True,0.2127603223601409,2.201516233410649,False,-0.04135808738663853,-1.9390436887636568,False,-0.27997869101402156,-1.7269968395358832,False,0.31770488312449696,4.177822207160756,True,0.8402540742030608
LK1103080,0.17262820620533065,1.2078027489079646,False,0.02610703585025992,0.2795081345410349,False,0.7193045863471206,5.563231076099814,True,0.223744166228338,2.324440590357457,False,-0.048142085030846576,-2.190309708134124,False,-0.29003707064012596,-1.7753621890991118,False,0.349942340113257,4.576006799455291,True,0.8427968107811081
LK1103085,0.16178879774612695,1.1335239893964981,False,0.06837049596943083,0.6789007947385303,False,0.7850093208293779,5.656198569704902,True,0.21346245236551126,2.1556321037589554,False,-0.05383006188660138,-2.4112566683413004,False,-0.2847805433404559,-1.7358647250245582,False,0.3320137035746201,4.361031238845297,True,0.8478754012268678
LK1103090,0.1760428120488325,1.285960103075743,False,-0.030970805700182378,-0.35220447328847343,False,0.6361873591648102,5.303475247669878,True,0.19365609855170027,1.98849997383243,False,-0.0342626424808926,-1.6298701663052544,False,-0.23725361866684336,-1.4596085552547606,False,0.2561987746506296,3.285089720732506,True,0.8424967129459672
LK1103095,0.17676081088806608,1.2631186698042898,False,-0.03758967419517471,-0.4445674991494022,False,0.5579530859128546,4.946031325285963,True,0.24957800650277934,2.812971079281062,False,-0.024463418118226058,-1.1827585079079856,False,-0.2858988427453475,-1.752556007622687,False,0.28532429697785017,3.642765603324102,True,0.8270459008497427
LK1103100,0.16693327641281908,1.1986197428587748,False,-0.043581147676100745,-0.5253105798827008,False,0.42503414578317167,4.1086039471341,True,0.36909512542201756,5.288492313604981,True,-0.00736757338971951,-0.3704220964610393,False,-0.31197470203939576,-1.9129322713133028,False,0.3001493731894539,3.831349082893212,True,0.8311714540157611
LK1103105,0.17948004901047632,1.2495209938907836,False,-0.034009550840394,-0.4004171244597476,False,0.38302389155683403,3.6847482264786997,True,0.3987831855653304,5.79725149177564,True,-0.0013433955970036774,-0.06715340687208572,False,-0.3384634284103047,-2.033782546214023,False,0.2985679258998833,3.7267740719582565,True,0.8285373217350617
LK1103110,0.18390408808746195,1.2702178634199215,False,-0.03838691288468861,-0.44917939991000344,False,0.3622696200959918,3.478221851715431,True,0.41627147679981696,6.065042088088282,True,0.001022468908702242,0.051245727199853285,False,-0.34330196228359755,-2.056820789858465,False,0.3149651286455802,3.9347330704991395,True,0.832416240510664
LK1103115,0.19190320796616173,1.3036018732025967,False,-0.039506675183030915,-0.45484941036691295,False,0.3368495342186185,3.205458505931729,True,0.4280461008004194,6.16878359364722,True,0.005847433056385935,0.29427460887691764,False,-0.35716052702631124,-2.1194436889046306,False,0.3239370832722232,4.014675845355623,True,0.8358226281234435
